course_id,course_semester,course_subject_id,course_name_ch,course_name_en,course_teacher,course_credit,course_begin_time,course_end_time,course_weekday,location_id,course_dept,course_type,general_category,central_general,course_maxnum
,,000601012,民法概要,Civil Law,林佳和,2.0,thu14-16 thu 14 15,,,資訊140306,法律系,選/Elective,,否/No,
,,000601022,民法概要,Civil Law,楊芳賢,2.0,fri14-16 fri 14 15,,,大勇210202,法律系,選/Elective,,否/No,
,,000601032,民法概要,Civil Law,范世偉,2.0,mon14-16 mon 14 15,,,資訊140306,法律系,選/Elective,,否/No,
,,000601042,民法概要,Civil Law,范世偉,2.0,thu14-16 thu 14 15,,,大智190101,法律系,選/Elective,,否/No,
,,000603001,民法概要,Civil Law,劉明生,3.0,mon13-16 mon 13 14 15,,,綜合270302,法律系,選/Elective,,否/No,
,,000604001,商事法,Commercial Law,沈宗倫,2.0,wed10-12 wed 10 11,,,大智190101,法律系,必/Required,,否/No,
,,000604011,商事法,Commercial Law,王正偉,2.0,mon08-10 mon 08 09,,,商館260206,法律系,必/Required,,否/No,
,,000604021,商事法,Commercial Law,王立達,2.0,tue10-12 tue 10 11,,,大勇210202,法律系,必/Required,,否/No,
,,000604031,商事法,Commercial Law,朱德芳,2.0,thu10-12 thu 10 11,,,大智190304,法律系,必/Required,,否/No,
,,000605002,商事法,Commercial Law,臧正運,2.0,wed14-16 wed 14 15,,,資訊140306,法律系,必/Required,,否/No,
,,000605012,商事法,Commercial Law,詳備註,2.0,wed10-12 wed 10 11,,,綜合270301,法律系,必/Required,,否/No,
,,000605022,商事法,Commercial Law,劉承愚,2.0,wed16-18 wed 16 17,,,大智190305,法律系,必/Required,,否/No,
,,000702011,普通心理學,Psychology,張裕隆,3.0,wed09-12 wed 09 10 11,,,大勇210103,心理系,選/Elective,,否/No,
,,000702021,普通心理學,Psychology,喬治克里斯托,3.0,wed09-12 wed 09 10 11,,,,心理系,選/Elective,,否/No,
,,000710002,微積分（理工）,Calculus(Science),李陽明,3.0,tue09-12 tue 09 10 11,,,研究250105,應數系,必/Required,,否/No,
,,000711002,微積分,Calculus,余屹正,3.0,fri13-16 fri 13 14 15,,,大勇210103,應數系,必/Required,,否/No,
,,000711012,微積分,Calculus,李明融,3.0,mon13-16 mon 13 14 15,,,大智190305,應數系,必/Required,,否/No,
,,000712001,微積分,Calculus,陳政輝,3.0,wed13-16 wed 13 14 15,,,大勇210103,應數系,必/Required,,否/No,
,,002005011,體育[特別班],Physical Education,呂潔如、謝明,0.0,thu14-16 thu 14 15,,,,體育,必/Required,,否/No,
,,002006031,運動代表隊—男,School Team--Male,葉良志,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006041,運動代表隊—女,School Team--Female,謝明輝,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006051,運動代表隊—男,School Team--Male,吳高讚,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006061,運動代表隊—女,School Team--Female,嚴雅婷,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006071,運動代表隊—男,School Team--Male,朱昌勇,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006081,運動代表隊—女,School Team--Female,謝淑娟,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006091,運動代表隊—男,School Team--Male,陳志威,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006101,運動代表隊—女,School Team--Female,楊瑞珠,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006111,運動代表隊—男,School Team--Male,張凱隆,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006121,運動代表隊—女,School Team--Female,張凱隆,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006211,運動代表隊—棒,School Team--,王清欉,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006231,運動代表隊—橄,School Team--Rugby,林文乙,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006241,運動代表隊—足,School Team--Soccer,林培元,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006251,運動代表隊—跆,School Team--,謝明輝,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006261,運動代表隊—柔,School Team--Judo,謝明輝,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006271,運動代表隊—劍,School Team--Kendo,謝明輝,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006291,運動代表隊—擊,School Team--,謝明輝,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006621,運動代表隊—田,School Team--,呂潔如,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006631,運動代表隊—游,School Team--,王思宜,0.0,N/A,,,,體育,必/Required,,否/No,
,,002006641,運動代表隊—男,School Team--,陳子威,0.0,N/A,,,,體育,必/Required,,否/No,
,,002008001,體育[男女合班]—,Physical Education,陳志威,0.0,tue08-10 tue 08 09,,,,體育,必/Required,,否/No,
,,002008011,體育[男女合班]—,Physical Education,陳志威,0.0,tue10-12 tue 10 11,,,,體育,必/Required,,否/No,
,,002012011,體育[男]—羽球初,Physical Education,黃郁琦,0.0,fri08-10 fri 08 09,,,,體育,必/Required,,否/No,
,,002012021,體育[男]—羽球初,Physical Education,黃郁琦,0.0,fri10-12 fri 10 11,,,,體育,必/Required,,否/No,
,,002015011,體育[男]—桌球初,Physical Education,朱昌勇,0.0,fri08-10 fri 08 09,,,,體育,必/Required,,否/No,
,,002015021,體育[男]—桌球初,Physical Education,朱昌勇,0.0,thu16-18 thu 16 17,,,,體育,必/Required,,否/No,
,,002021011,體育[男]—籃球初,Physical Education,葉良志,0.0,thu14-16 thu 14 15,,,,體育,必/Required,,否/No,
,,002034011,體育[男]—健力,Physical Education,張凱隆,0.0,wed14-16 wed 14 15,,,,體育,必/Required,,否/No,
,,002051001,體育[男]—羽球中,Physical Education,陳志威,0.0,thu08-10 thu 08 09,,,,體育,必/Required,,否/No,
,,002062011,體育[女]—羽球初,Physical Education,方明營,0.0,tue08-10 tue 08 09,,,,體育,必/Required,,否/No,
,,002062021,體育[女]—羽球初,Physical Education,方明營,0.0,tue10-12 tue 10 11,,,,體育,必/Required,,否/No,
,,002062031,體育[女]—羽球初,Physical Education,楊瑞珠,0.0,tue14-16 tue 14 15,,,,體育,必/Required,,否/No,
,,002062041,體育[女]—羽球初,Physical Education,楊瑞珠,0.0,tue16-18 tue 16 17,,,,體育,必/Required,,否/No,
,,002065011,體育[女]—桌球初,Physical Education,朱昌勇,0.0,wed14-16 wed 14 15,,,,體育,必/Required,,否/No,
,,002065021,體育[女]—桌球初,Physical Education,朱昌勇,0.0,thu14-16 thu 14 15,,,,體育,必/Required,,否/No,
,,002068001,體育[女]—網球初,Physical Education,湯善森,0.0,wed14-16 wed 14 15,,,,體育,必/Required,,否/No,
,,002068011,體育[女]—網球初,Physical Education,湯善森,0.0,wed16-18 wed 16 17,,,,體育,必/Required,,否/No,
,,002068021,體育[女]—網球初,Physical Education,張凱隆,0.0,mon14-16 mon 14 15,,,,體育,必/Required,,否/No,
,,002071011,體育[女]—籃球初,Physical Education,葉良志,0.0,wed14-16 wed 14 15,,,,體育,必/Required,,否/No,
,,002071021,體育[女]—籃球初,Physical Education,葉良志,0.0,wed16-18 wed 16 17,,,,體育,必/Required,,否/No,
,,002074011,體育[女]—高爾夫,Physical Education,林培元,0.0,wed14-16 wed 14 15,,,,體育,必/Required,,否/No,
,,002074021,體育[女]—高爾夫,Physical Education,林培元,0.0,mon14-16 mon 14 15,,,,體育,必/Required,,否/No,
,,002081001,體育[女]—有氧耐,Physical Education,王中興,0.0,fri08-10 fri 08 09,,,,體育,必/Required,,否/No,
,,002081011,體育[女]—有氧耐,Physical Education,王中興,0.0,fri10-12 fri 10 11,,,,體育,必/Required,,否/No,
,,002097011,體育[女]—排球初,Physical Education,嚴雅婷,0.0,wed08-10 wed 08 09,,,,體育,必/Required,,否/No,
,,002097021,體育[女]—排球初,Physical Education,嚴雅婷,0.0,mon14-16 mon 14 15,,,,體育,必/Required,,否/No,
,,002112001,體育[女]—女體適,Physical Education,林文乙,0.0,fri08-10 fri 08 09,,,,體育,必/Required,,否/No,
,,002112011,體育[女]—女體適,Physical Education,林文乙,0.0,thu08-10 thu 08 09,,,,體育,必/Required,,否/No,
,,002115001,體育[女]—羽球中,Physical Education,陳志威,0.0,wed08-10 wed 08 09,,,,體育,必/Required,,否/No,
,,002151001,體育[女]—排球中,Physical Education,嚴雅婷,0.0,mon16-18 mon 16 17,,,,體育,必/Required,,否/No,
,,002153021,體育[女]—游泳初,Physical Education,王思宜,0.0,thu10-12 thu 10 11,,,,體育,必/Required,,否/No,
,,002153031,體育[女]—游泳初,Physical Education,王思宜,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002153041,體育[女]—游泳初,Physical Education,王思宜,0.0,fri10-12 fri 10 11,,,,體育,必/Required,,否/No,
,,002154001,體育[女]—游泳初,Physical Education,李惠婷,0.0,tue14-16 tue 14 15,,,,體育,必/Required,,否/No,
,,002155001,體育[女]—彼拉提,Physical Education,呂潔如,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002155011,體育[女]—彼拉提,Physical Education,呂潔如,0.0,tue10-12 tue 10 11,,,,體育,必/Required,,否/No,
,,002301021,體育[男女合班]—,Physical Education,張凱隆,0.0,tue10-12 tue 10 11,,,,體育,必/Required,,否/No,
,,002301031,體育[男女合班]—,Physical Education,張凱隆,0.0,tue14-16 tue 14 15,,,,體育,必/Required,,否/No,
,,002303011,體育[男女合班]—,Physical Education,謝淑娟,0.0,tue08-10 tue 08 09,,,,體育,必/Required,,否/No,
,,002303021,體育[男女合班]—,Physical Education,謝淑娟,0.0,wed08-10 wed 08 09,,,,體育,必/Required,,否/No,
,,002303031,體育[男女合班]—,Physical Education,謝淑娟,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002303041,體育[男女合班]—,Physical Education,謝明輝,0.0,thu10-12 thu 10 11,,,,體育,必/Required,,否/No,
,,002303051,體育[男女合班]—,Physical Education,謝明輝,0.0,mon16-18 mon 16 17,,,,體育,必/Required,,否/No,
,,002303061,體育[男女合班]—,Physical Education,謝明輝,0.0,mon14-16 mon 14 15,,,,體育,必/Required,,否/No,
,,002303071,體育[男女合班]—,Physical Education,謝明輝,0.0,tue14-16 tue 14 15,,,,體育,必/Required,,否/No,
,,002304001,體育[男女合班]—,Physical Education,林培元,0.0,mon16-18 mon 16 17,,,,體育,必/Required,,否/No,
,,002304011,體育[男女合班]—,Physical Education,林培元,0.0,wed16-18 wed 16 17,,,,體育,必/Required,,否/No,
,,002305011,體育[男女合班]—,Physical Education,王清欉,0.0,tue10-12 tue 10 11,,,,體育,必/Required,,否/No,
,,002305031,體育[男女合班]—,Physical Education,温良財,0.0,wed08-10 wed 08 09,,,,體育,必/Required,,否/No,
,,002305041,體育[男女合班]—,Physical Education,温良財,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002311001,體育[男女合班]—,Physical Education,林培元,0.0,thu14-16 thu 14 15,,,,體育,必/Required,,否/No,
,,002311011,體育[男女合班]—,Physical Education,杜錦豊,0.0,mon14-16 mon 14 15,,,,體育,必/Required,,否/No,
,,002312001,體育[男]—男體適,Physical Education,林文乙,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002314001,體育[男女合班]—,Physical Education,蔡佳杕,0.0,thu14-16 thu 14 15,,,,體育,必/Required,,否/No,
,,002314011,體育[男女合班]─,Physical Education,蔡佳杕,0.0,thu16-18 thu 16 17,,,,體育,必/Required,,否/No,
,,002316001,體育[男女合班]—,Physical Education,王學富,0.0,tue14-16 tue 14 15,,,,體育,必/Required,,否/No,
,,002316011,體育[男女合班]—,Physical Education,王學富,0.0,tue16-18 tue 16 17,,,,體育,必/Required,,否/No,
,,002325001,體育[男女合班]—,Physical,吳高讚,0.0,mon08-10 mon 08 09,,,,體育,必/Required,,否/No,
,,002325011,體育[男女合班]—,Physical,吳高讚,0.0,wed14-16 wed 14 15,,,,體育,必/Required,,否/No,
,,002327001,體育[男女合班]—,Physical,吳高讚,0.0,mon16-18 mon 16 17,,,,體育,必/Required,,否/No,
,,002327011,體育[男女合班]—,Physical,吳高讚,0.0,wed16-18 wed 16 17,,,,體育,必/Required,,否/No,
,,002327021,體育[男女合班]—,Physical,吳高讚,0.0,thu16-18 thu 16 17,,,,體育,必/Required,,否/No,
,,002328001,體育[男女合班]—,Physical Education,林培元,0.0,thu16-18 thu 16 17,,,,體育,必/Required,,否/No,
,,002328011,體育[男女合班]—,Physical Education,杜錦豊,0.0,mon16-18 mon 16 17,,,,體育,必/Required,,否/No,
,,002329001,體育[男]—籃球中,Physical Education,陳子威,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002335001,體育[男女合班]—,Physical Education,謝淑娟,0.0,tue10-12 tue 10 11,,,,體育,必/Required,,否/No,
,,002335021,體育[男女合班]—,Physical Education,朱昌勇,0.0,fri10-12 fri 10 11,,,,體育,必/Required,,否/No,
,,002335031,體育[男女合班]—,Physical Education,朱昌勇,0.0,wed16-18 wed 16 17,,,,體育,必/Required,,否/No,
,,002337001,體育[男女合班]—,Physical Education,楊瑞珠,0.0,tue10-12 tue 10 11,,,,體育,必/Required,,否/No,
,,002337011,體育[男女合班]—,Physical Education,楊瑞珠,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002338001,體育[男女合班]—,Physical Education,李惠婷,0.0,tue16-18 tue 16 17,,,,體育,必/Required,,否/No,
,,002339001,體育[男女合班]—,Physical Education,王思宜,0.0,tue14-16 tue 14 15,,,,體育,必/Required,,否/No,
,,002339011,體育[男女合班]—,Physical Education,王思宜,0.0,tue16-18 tue 16 17,,,,體育,必/Required,,否/No,
,,002339021,體育[男女合班]—,Physical Education,王思宜,0.0,wed14-16 wed 14 15,,,,體育,必/Required,,否/No,
,,002340001,體育[男女合班]—,Physical Education,張凱隆,0.0,mon16-18 mon 16 17,,,,體育,必/Required,,否/No,
,,002340011,體育[男女合班]—,Physical Education,張凱隆,0.0,tue16-18 tue 16 17,,,,體育,必/Required,,否/No,
,,002341001,體育[男女合班]—,Physical Education,呂潔如,0.0,mon14-16 mon 14 15,,,,體育,必/Required,,否/No,
,,002343001,體育[男女合班]—,Physical Education,林文乙,0.0,thu10-12 thu 10 11,,,,體育,必/Required,,否/No,
,,002343011,體育[男女合班]—,Physical Education,林文乙,0.0,fri10-12 fri 10 11,,,,體育,必/Required,,否/No,
,,002344001,體育[男女合班]—,Physical Education,曾明生,0.0,fri08-10 fri 08 09,,,,體育,必/Required,,否/No,
,,002345001,體育[男女合班]—,Physical Education,畢經隆,0.0,wed08-10 wed 08 09,,,,體育,必/Required,,否/No,
,,002345011,體育[男女合班]—,Physical Education,畢經隆,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002346001,體育[男女合班]—,Physical Education,吳家慶,0.0,mon14-16 mon 14 15,,,,體育,必/Required,,否/No,
,,002347021,體育[男女合班]—,Physical Education,謝明輝,0.0,wed07-09 wed 07 08,,,,體育,必/Required,,否/No,
,,002349001,體育[男女合班]—,Physical Education,李為仁,0.0,tue08-10 tue 08 09,,,,體育,必/Required,,否/No,
,,002349011,體育[男女合班]—,Physical Education,李為仁,0.0,tue10-12 tue 10 11,,,,體育,必/Required,,否/No,
,,002350001,體育[男女合班]—,Physical Education,蔡佳杕,0.0,fri14-16 fri 14 15,,,,體育,必/Required,,否/No,
,,002353001,體育[男女合班]—,Physical Education,吳家慶,0.0,mon16-18 mon 16 17,,,,體育,必/Required,,否/No,
,,002360021,體育[男女合班]—,Physical Education,陳子威,0.0,fri16-18 fri 16 17,,,,體育,必/Required,,否/No,
,,002361001,體育[男女合班]—,Physical Education,陳子威,0.0,wed08-10 wed 08 09,,,,體育,必/Required,,否/No,
,,002361011,體育[男女合班]—,Physical Education,陳子威,0.0,fri08-10 fri 08 09,,,,體育,必/Required,,否/No,
,,002361021,體育[男女合班]—,Physical Education,陳子威,0.0,fri14-16 fri 14 15,,,,體育,必/Required,,否/No,
,,002362001,體育[男女合班]—,Physical Education,賴芳貞,0.0,thu08-10 thu 08 09,,,,體育,必/Required,,否/No,
,,002362011,體育[男女合班]—,Physical Education,賴芳貞,0.0,thu10-12 thu 10 11,,,,體育,必/Required,,否/No,
,,002363001,體育[男女合班]—,Physical Education,呂潔如,0.0,mon16-18 mon 16 17,,,,體育,必/Required,,否/No,
,,002363011,體育[男女合班]—,Physical Education,呂潔如,0.0,wed14-16 wed 14 15,,,,體育,必/Required,,否/No,
,,002366001,體育[男女合班]—,Physical Education,楊瑞珠,0.0,thu08-10 thu 08 09,,,,體育,必/Required,,否/No,
,,002366011,體育[男女合班]—,Physical Education,楊瑞珠,0.0,wed08-10 wed 08 09,,,,體育,必/Required,,否/No,
,,002366021,體育[男女合班]—,Physical Education,楊瑞珠,0.0,thu10-12 thu 10 11,,,,體育,必/Required,,否/No,
,,002366041,體育[男女合班]—,Physical Education,陳志威,0.0,wed10-12 wed 10 11,,,,體育,必/Required,,否/No,
,,002366051,體育[男女合班]—,Physical Education,陳志威,0.0,thu10-12 thu 10 11,,,,體育,必/Required,,否/No,
,,002366061,體育[男女合班]—,Physical Education,陳志威,0.0,thu14-16 thu 14 15,,,,體育,必/Required,,否/No,
,,002367001,體育[男女合班]—,Physical Education,王清欉,0.0,thu14-16 thu 14 15,,,,體育,必/Required,,否/No,
,,002368001,體育[男女合班]—,Physical Education,莊珮琪,0.0,tue14-16 tue 14 15,,,,體育,必/Required,,否/No,
,,002368011,體育[男女合班]—,Physical Education,莊珮琪,0.0,tue16-18 tue 16 17,,,,體育,必/Required,,否/No,
,,002369001,體育[男女合班]—,Physical Education,曾明生,0.0,fri10-12 fri 10 11,,,,體育,必/Required,,否/No,
,,002370001,體育[男女合班]—,Physical Education,陳子威,0.0,thu14-16 thu 14 15,,,,體育,必/Required,,否/No,
,,002370011,體育[男女合班]—,Physical Education,陳子威,0.0,thu16-18 thu 16 17,,,,體育,必/Required,,否/No,
,,002649001,體育[男女合班]—,Physical Education,吳高讚,2.0,fri14-16 fri 14 15,,,,體育,選/Elective,,否/No,
,,002893011,運動代表隊—男,School Team--Male,葉良志,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893021,運動代表隊—女,School Team--Female,謝明輝,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893031,運動代表隊—男,School Team--Male,吳高讚,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893041,運動代表隊—女,School Team--Female,嚴雅婷,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893051,運動代表隊—男,School Team--Male,朱昌勇,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893061,運動代表隊—女,School Team--Female,謝淑娟,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893071,運動代表隊—男,School Team--Male,陳志威,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893081,運動代表隊—女,School Team--Female,楊瑞珠,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893091,運動代表隊—男,School Team--Male,張凱隆,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893101,運動代表隊—女,School Team--Female,張凱隆,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893171,運動代表隊—棒,School Team--,王清欉,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893181,運動代表隊—橄,School Team--Rugby,林文乙,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893191,運動代表隊—足,School Team--Soccer,林培元,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893201,運動代表隊—跆,School Team--,謝明輝,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893211,運動代表隊—柔,School Team--Judo,謝明輝,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893221,運動代表隊—劍,School Team--Kendo,謝明輝,2.0,N/A,,,,體育,選/Elective,,否/No,
,,002893241,運動代表隊—擊,School Team--,謝明輝,2.0,N/A,,,,體育,選/Elective,,否/No,
